eid	pid	name	entity
5012	515146	istqb-foundation-level-certification-ctfl-training	515146
5013	973072	sql-server-administration-mock-internship-program-part-1	973072
5014	971904	elasticsearch-and-kibana-tutorial-for-beginners	971904
5015	19450	subnetting-secrets-learn-the-easy-way-to-subnet	19450
5016	795736	itil-foundation-overview-course	795736
5017	1003122	pipefy-portugues	1003122
5018	522140	qlikview-server-and-publisher	522140
5019	18617	learn-salesforce-in-easy-steps-and-get-certified	18617
5020	385444	getting-started-with-puppet	385444
5021	556348	70-461-session-4-querying-microsoft-sql-server-2012	556348
5022	595328	visual-basic-net-tutorial-for-beginners	595328
5023	903990	introducao-ao-visual-basicnet-para-iniciantes	903990
5024	616854	sas-base-programming-essentials-on-data-manipulation	616854
5025	511902	istqb-certified-tester-foundation-level-training-ctfl	511902
5026	18573	bgpccnpmastery	18573
5027	880288	it-networking-career-planning-guide-for-best-outcomes	880288
5028	341400	oracle-database-12c-certified-professional-sql-foundations	341400
5029	561900	70-461-session-6-querying-microsoft-sql-server-2012	561900
5030	634362	build-ios9-swift-2-music-video-app-using-rest-apis	634362
5031	481344	ccna-boost	481344
5032	553636	70-461-session-5-querying-microsoft-sql-server-2012	553636
5033	660762	build-a-virtual-network-to-prepare-for-microsoft-mcsa-exams	660762
5034	327448	cciersv5	327448
5035	369742	cisco-ccna-200-120-course	369742
5036	599100	comprehensive-course-on-apache-hadoop-database-apache-hbase	599100
5037	888686	malwares	888686
5038	682132	fundamentals-of-cloud-computing-by-cloudthat	682132
5039	8776	ccnp-tshoot-instant-boot-camp	8776
5040	386242	software-testing-api-testing-101-with-uft	386242
5041	394686	mastering-dns-on-windows-server-2012-r2	394686
5042	910696	quickbooksenterprise	910696
5043	287770	understand-the-ccsk-cloud-security-certification	287770
5044	1019980	pipefy-english	1019980
5045	756610	aws-solutions-architect-associate-certification-course2016	756610
5046	527956	microsoft-word-2013-c	527956
5047	472444	teradata	472444
5048	621096	learn-how-python-works-with-mongodb-pymongo-in-9hrs	621096
5049	880294	arabic-it-network-career-planning-guide	880294
5050	875976	the-complete-cyber-security-course-anonymous-browsing	875976
5051	614772	the-complete-internet-security-privacy-course-volume-1	614772
5052	875974	network-security-course	875974
5053	872460	the-complete-cyber-security-course-end-point-protection	872460
5054	1117202	comptia-security-certification-sy0-401-the-total-course	1117202
5055	1329304	cryptocurrency-wallet	1329304
5056	984734	learn-website-hacking-penetration-testing-from-scratch	984734
5057	857010	learn-ethical-hacking-from-scratch	857010
5058	1155820	learn-social-engineering-from-scratch	1155820
5059	755984	linux-security	755984
5060	437490	penetration-testing	437490
5061	281138	wifi-hacking-penetration-testing-from-scratch	281138
5062	742220	fundamentos-de-ethical-hacking	742220
5063	415074	wireshark	415074
5064	929844	start-using-wireshark-to-hack-like-a-pro	929844
5065	432514	it-security-and-ethical-hacking	432514
5066	931384	hacking-complete	931384
5067	957218	cybersecurity-ultimate-ethical-hacking-boot-camp	957218
5068	1118724	the-complete-nmap-ethical-hacking-course-network-security	1118724
5069	1133488	ethical-hacking-using-kali-linux-from-a-to-z	1133488
5070	751094	complete-networking-fundamentals-course-ccna-start	751094
5071	760210	how-to-create-an-advanced-keylogger-from-scratch-for-windows	760210
5072	707078	ethical-hacking-from-scratch-to-advanced-technique	707078
5073	1178822	python-programming-for-cisco-network-engineers	1178822
5074	157842	it-security-beginner-certified-hacking-training	157842
5075	966436	computer-hacking-forensic-investigator	966436
5076	1163956	the-complete-ceh-exam-prep-course-become-an-ethical-hacker	1163956
5077	1228390	real-world-ethical-hacking	1228390
5078	1278524	aws-masterclass-aws-command-line-interface-and-devops	1278524
5079	1220404	learning-path-automation-with-ansible-puppet-and-salt	1220404
5080	558096	python-for-offensive-security-practical-course	558096
5081	889424	kali-training	889424
5082	51770	server-2012-exam-70-410-tutorial	51770
5083	27276	learn-the-basics-of-ethical-hacking-and-penetration-testing	27276
5084	923134	rootkit-and-stealth-software-development	923134
5085	1217244	aws-monitoring-alerting-with-aws-cloudwatch-and-aws-sns	1217244
5086	1129080	best-solidity-tutorial-course-ethereum-blockchain-development	1129080
5087	989516	clear-and-simple-vmware-nsx-62-and-vsphere-virtual-networks	989516
5088	573978	wireshark-tutorial	573978
5089	1171136	how-to-build-a-crowd-sale-app-in-ethereum-blockchain	1171136
5090	221732	learn-hadoop-mapreduce-and-bigdata-from-scratch	221732
5091	1355026	hacking-websites-for-beginners	1355026
5092	619222	nginx-fundamentals	619222
5093	1256694	it-networking-fundamentals	1256694
5094	828062	kali-linux-hacking	828062
5095	377716	learn-hackingpenetration-testing-using-android-from-scratch	377716
5096	1227836	the-complete-deep-web-course-2017	1227836
5097	1033058	anatomy_cyber_attack	1033058
5098	1227834	computer-networks-security-from-scratch-to-advnaced	1227834
5099	687824	kali-linux	687824
5100	580876	introduction-to-computer-networks	580876
5101	472958	reverse-engineering-and-exploit-development	472958
5102	523610	it-networking-comptia-network-n10-006	523610
5103	1176238	aws-storage-and-cdn-services-s3-ebs-efs-cloudfront	1176238
5104	76838	computers	76838
5105	1042706	real-world-hacking-penetration-testing	1042706
5106	1136074	ethereum-developer-create-a-new-cryptocurrency-in-blockchain	1136074
5107	1084858	data-encapsulation-101	1084858
5108	1031292	docker-continuous-integration-delivery-automate-code-build-test-deploy	1031292
5109	1120884	wi-fi-hacking-for-beginners	1120884
5110	850098	cisco-aci-application-centric-infrastructure-mastery-series-step-1	850098
5111	851896	advanced-real-world-hacking-with-practical-videos	851896
5112	1101964	bug-bounty-web-hacking	1101964
5113	75278	microsoft-windows-server-2012-certification-exam-70-411	75278
5114	1409306	manage-windows-infrastructure-with-active-directory	1409306
5115	846664	python-for-ethical-hacking	846664
5116	687758	hacking-tools	687758
5117	1133536	complete-ethical-hacking-course-2017-exploring-secrets	1133536
5118	1000710	homebaked-raspberry-pi-django	1000710
5119	864240	securityplustraining	864240
5120	525120	networkingstepbystep-ipv6-addressing-and-basic-connectivity	525120
5121	1169898	apache-cloudstack-install-build-and-run-iaas-cloud	1169898
5122	896414	how-hackers-create-malware-and-infiltrate-victim-machines	896414
5123	621516	password-hacking	621516
5124	26495	whitehat-hacking-and-penetration-testing	26495
5125	1130954	the-complete-ethical-hacking-series-honeypots-ids-and-fws	1130954
5126	1081302	secure-your-wordpress-website-with-https-for-free	1081302
5127	794544	complete-pentester-course	794544
5128	246446	certified-whitehat-hacker-level-1	246446
5129	1035598	intro-to-ethical-hacking-certification	1035598
5130	977592	learn-kali-linux-and-hack-android-mobile-devices	977592
5131	230104	kali-linux-tutorials	230104
5132	1034272	the-ethical-hacking-starter-kit-	1034272
5133	82166	microsoft-windows-server-2012-certification-exam-70-412	82166
5134	981968	a-beginners-guide-to-kali-ethical-hacking-and-pen-testing	981968
5135	702242	it-surveillance	702242
5136	1026688	blockchain-basics-a-practical-approach-by-toshendra-sharma	1026688
5137	958836	a-to-z-ethical-hacking-course	958836
5138	959158	pentest-completo-na-pratica-com-kali-linux	959158
5139	62400	vmware-esxi-and-vsphere-admin-tutorial	62400
5140	866542	wi-fi-hacking-with-kali	866542
5141	874342	computer-system-protection-advanced-methods	874342
5142	1217152	hacking-with-nmap-in-kali-linux	1217152
5143	1169242	ethical-hacking-and-pentesting-beginner-course-2017	1169242
5144	562264	facebook-ethical-hacking-and-online-social-network-security	562264
5145	916828	undetectable-malware	916828
5146	1023872	cisco_ios_security	1023872
5147	1016050	vmware-vsphere-6-administration	1016050
5148	797980	cisco-packet-tracer-how-to-guide	797980
5149	1122880	bug-bounty-android-hacking	1122880
5150	1038012	intro-to-cissp-certification	1038012
5151	567176	cisco-icnd1-ccent-100-105-a-complete-guide	567176
5152	171066	networkingstepbystep-bgp	171066
5153	1243172	xss-cross-site-scripting	1243172
5154	114952	it-security-professional-certified-hacking-training	114952
5155	191290	wireshark-crash-course	191290
5156	302312	build-your-own-san-storage	302312
5157	58622	advanced-white-hat-hacking	58622
5158	779842	cisco-nexus-configuration-implementation	779842
5159	288620	curso-zabbix	288620
5160	934124	learn-the-fundamentals-of-web-security	934124
5161	417732	learning-puppet	417732
5162	70112	amazon-web-services-for-web-hosting-cloud-computing	70112
5163	689338	sdn-and-openflow-fundamentals	689338
5164	48237	tcp-ip-training	48237
5165	538984	almost-everything-about-secure-shell	538984
5166	788334	white-hat-ethical-hacking	788334
5167	39551	vlsi-academy	39551
5168	688598	python-programming-for-network-engineers	688598
5169	336580	mastering-python-networking-and-security	336580
5170	1162074	hacker-ethical-hacking-course-in-urdu-hindi	1162074
5171	591298	palofirewalls	591298
5172	33123	website-hacking-in-practice	33123
5173	273542	wordpress-security-training	273542
5174	788304	python-for-android-hacking-crash-course-trojan-perspective	788304
5175	155254	internetsafety	155254
5176	54775	advanced-mac-os-x	54775
5177	397930	learn-cracking-wi-fi-passwordskeys-wepwpawpa2	397930
5178	665552	owasp-top-10-essential-training	665552
5179	876096	docker-apache-mesos-dcos-iaas-cloud-datacenter	876096
5180	574332	build-your-professional-advanced-storage-box-level-1	574332
5181	565078	introduccion-al-hacking-y-ciberseguridad	565078
5182	723508	nmap-scan	723508
5183	956780	learn-ip-subnetting-the-easy-way	956780
5184	902580	cisco-ccna-guia-para-iniciantes	902580
5185	827928	cisco-asa	827928
5186	863112	python-hackers	863112
5187	742114	introduction-to-cloud-computing	742114
5188	1032310	multichain-how-to-setup-private-blockchain-using-aws-ec2	1032310
5189	53908	routing-configuration-router-administration	53908
5190	1192410	master-aws-ci-cd-scalable-arch-automated-pipeline	1192410
5191	1032978	comptia-network-plus-certification-prep	1032978
5192	700576	network-from-scratch-to-advanced-implementation	700576
5193	1036550	aws-essentials	1036550
5194	242172	understanding-virtualization-with-vmware	242172
5195	714454	learn-dns	714454
5196	1229982	cool-cisco-ios-commands-master-cli-tips-cli-like-a-boss-time-saving	1229982
5197	373154	ethical-hacking-for-beginners-practical-approach-by-toshendra-sharma	373154
5198	525128	windows-server-2012-r2-preparation-to-exam-70-410	525128
5199	898672	hacking-tutorial-undetectable-payloads	898672
5200	1119102	3cxin30minutes	1119102
5201	669580	ethical-hacking-hand-on-practical-training	669580
5202	1140592	redes-de-computadores-e-a-internet	1140592
5203	516872	computer-networks-course-networking-basics	516872
5204	214818	learn-kicad-printed-circuit-board-design	214818
5205	1094674	introduction-to-evolution-of-software-containers-and-docker	1094674
5206	690552	burp-suite	690552
5207	45229	tech101-cables-and-connectors	45229
5208	1047358	serverless-concepts	1047358
5209	1199460	aprende-subnetting	1199460
5210	1263410	blockchain-theory-101	1263410
5211	49807	tcp-http-spdy-deep-dive	49807
5212	1309210	computer-hacking-fundamentals	1309210
5213	1137848	redes-de-computadores-comecando	1137848
5214	694100	nginx-beginner-to-advanced	694100
5215	64098	cloud-computing-with-amazon-web-services-part-1	64098
5216	1187498	ldap-directory-services-concepts-setup-and-configuration	1187498
5217	193290	general-networking	193290
5218	384660	security-awareness	384660
5219	1174756	redes-wi-fi-comecando	1174756
5220	1186064	gns3-docker-open-vswitch-sdn-opendaylight-and-openflow	1186064
5221	1125050	cyber-security-advanced-persistent-threat-defender-preview	1125050
5222	1015110	networking-concepts-for-beginners	1015110
5223	408082	learn-practical-attacks-against-network-clients	408082
5224	32332	speed-up-your-computer	32332
5225	864672	ccent-icnd1-labs-7-days-till-your-cisco-exam	864672
5226	1226466	firewall-linux-com-iptables	1226466
5227	668888	subnetting-in-less-than-one-hour	668888
5228	494960	unrevealed-secret-dos-commands-for-windows-users	494960
5229	477760	get-cissp-certified-in-quick-and-easy-steps	477760
5230	1343556	kali-linux-tutorial-for-beginners	1343556
5231	92308	layer-2-switching-vlans	92308
5232	65618	mastering-modbus-rs485-network-communication	65618
5233	749290	ccna-and-ccnp-real-world-labs-data-centers-and-cabling	749290
5234	1010522	cryptography-for-all	1010522
5235	1109980	cyber-security-threat-intelligence-researcher-preview	1109980
5236	67332	the_abcs_of_ipv6	67332
5237	897842	azure-introduction-i	897842
5238	988876	comptia-security-plus-certification-prep	988876
5239	164400	mastering-bgp-in-depth-on-cisco-routers	164400
5240	910168	ccna-to-cisco-aci-ramp-up-course	910168
5241	845946	manage-aws-core-services-using-python-and-boto3	845946
5242	448470	penetration-testing-using-raspberry-pi	448470
5243	1127880	secure-yourself-and-your-family	1127880
5244	147582	network-engineer-taster-courses	147582
5245	1050778	ssltls-operations	1050778
5246	560328	cisco-packet-tracer-network-simulator	560328
5247	54487	aprende-virtualizar-con-vmware-vsphere	54487
5248	562408	the-telecom-revolution-enabled-by-nfv-and-sdn	562408
5249	178304	mplsl3vpn	178304
5250	181546	hacking-academy-metasploit-penetration-tests-from-scratch	181546
5251	509670	web-application-ethical-hacking	509670
5252	467294	sdn-openflow-nfv-introduction	467294
5253	236710	ospf-breakdown	236710
5254	826750	gns3-fundamentals-official-course-part-1	826750
5255	659250	docker-compreendendo-e-utilizando	659250
5256	533036	how-to-write-asterisk-dialplan-auto-attendant-menu-queue-configuration	533036
5257	649780	cyber-security-and-internet-safety	649780
5258	833434	cisco-asa-ipsec	833434
5259	897895	azure-deploying-virtual-machines	897895
5260	350872	network-infrastructure-hacking	350872
5261	877096	wireless-networking-fundamentals	877096
5262	595620	short-and-sweet-selling-for-security-professionals	595620
5263	749696	servidor-vps-super-seguro-digital-ocean-nginx-letsencrypt	749696
5264	694874	network-hacking	694874
5265	956038	cumulus-linux-fundamentals-plus-ansible-automation	956038
5266	53611	computer-science-for-everyone	53611
5267	461362	ccnp-route-300-101	461362
5268	186220	apache-web-server-administration	186220
5269	361810	microsoft-mta-security-fundamentals-98-367	361810
5270	32199	it-troubleshooting	32199
5271	596046	deploying-a-secure-virtual-private-server-with-ubuntu-1404	596046
5272	854784	subnetting-made-easy	854784
5273	381082	security-awareness-campaigns	381082
5274	437378	cciersv5-vpn	437378
5275	434346	cisco-ccna-real-world-project-network-upgrade-in-5-days	434346
5276	16868	eli-the-computer-guy-collection	16868
5277	81214	virtualization-intro	81214
5278	306060	google-hacking-and-pentesting	306060
5279	698050	expert-metasploit-penetration-testing-series	698050
