eid	name	entity
8747	Editing	Editing
8748	Animation	Animation
8749	Email address	Email address
8750	Elevator pitch	Elevator pitch
8751	Brain	Brain
8752	Cost	Cost
8753	T-shirt	T-shirt
8754	The Lean Startup	The Lean Startup
8755	Domain parking	Domain parking
8756	Alya Michelson	Alya Michelson
8757	Intellectual property	Intellectual property
8758	Nestor (mythology)	Nestor (mythology)
8759	Venture capital financing	Venture capital financing
8760	Jajah	Jajah
8761	Belief	Belief
8762	Tutorial	Tutorial
8763	Franchising	Franchising
8764	Sales	Sales
8765	Complex sales	Complex sales
8766	Virtual assistant	Virtual assistant
8767	Customer service	Customer service
8768	Customer	Customer
8769	Software	Software
8770	Software company	Software company
8771	Silicon Valley	Silicon Valley
8772	Business operations	Business operations
8773	Lifestyle business	Lifestyle business
8774	Design	Design
8775	Commercial property	Commercial property
8776	Real property	Real property
8777	Real estate	Real estate
8778	TED (conference)	TED (conference)
8779	Chris Anderson (entrepreneur)	Chris Anderson (entrepreneur)
8780	Dan Rather	Dan Rather
8781	Journalism	Journalism
8782	News presenter	News presenter
8783	Manipulation (psychology)	Manipulation (psychology)
8784	Stand-up comedy	Stand-up comedy
8785	Public speaking	Public speaking
8786	Outline (list)	Outline (list)
8787	Rhetoric	Rhetoric
8788	Negotiation	Negotiation
8789	Copywriting	Copywriting
8790	Camera	Camera
8791	Assertiveness	Assertiveness
8792	Human voice	Human voice
8793	Skill	Skill
8794	English as a second or foreign language	English as a second or foreign language
8795	Dialogue	Dialogue
8796	Presentation	Presentation
8797	Self-publishing	Self-publishing
8798	Communication	Communication
8799	Stuttering	Stuttering
8800	Communications training	Communications training
8801	Charisma	Charisma
8802	Fear	Fear
8803	Salary	Salary
8804	Dress code	Dress code
8805	Audience	Audience
8806	Positive feedback	Positive feedback
8807	Storytelling	Storytelling
8808	Report	Report
8809	Reason (magazine)	Reason (magazine)
8810	Postgraduate education	Postgraduate education
8811	Academic publishing	Academic publishing
8812	Research	Research
8813	Intercultural communication	Intercultural communication
8814	Speech	Speech
8815	Flea market	Flea market
8816	Conflict management	Conflict management
8817	Conflict resolution	Conflict resolution
8818	Social network	Social network
8819	Ethics	Ethics
8820	Media ethics	Media ethics
8821	Product management	Product management
8822	Product (business)	Product (business)
8823	Product manager	Product manager
8824	Scrum (software development)	Scrum (software development)
8825	Jeff Sutherland	Jeff Sutherland
8826	Ken Schwaber	Ken Schwaber
8827	Agile software development	Agile software development
8828	Product design	Product design
8829	Gamification	Gamification
8830	Gabe Zichermann	Gabe Zichermann
8831	Product backlog	Product backlog
8832	Product development	Product development
8833	Interview	Interview
8834	Leadership	Leadership
8835	Organizational behavior	Organizational behavior
8836	Organizational theory	Organizational theory
8837	Project Management Institute	Project Management Institute
8838	Organizational structure	Organizational structure
8839	Organizational architecture	Organizational architecture
8840	Organization	Organization
8841	Organizational learning	Organizational learning
8842	Business process	Business process
8843	Business process management	Business process management
8844	Coach (sport)	Coach (sport)
8845	Total quality management	Total quality management
8846	ISO 9000	ISO 9000
8847	Chartered Quality Institute	Chartered Quality Institute
8848	Six Sigma	Six Sigma
8849	Kaoru Ishikawa	Kaoru Ishikawa
8850	W. Edwards Deming	W. Edwards Deming
8851	Quality management	Quality management
8852	Continual improvement process	Continual improvement process
8853	Quality management system	Quality management system
8854	ISO 19011	ISO 19011
8855	Audit	Audit
8856	Growth hacking	Growth hacking
8857	Business intelligence	Business intelligence
8858	Microsoft Power BI	Microsoft Power BI
8859	Quality assurance	Quality assurance
8860	Quality control	Quality control
8861	Project manager	Project manager
8862	Discipline	Discipline
8863	Innovation	Innovation
8864	Customer experience	Customer experience
8865	Feedback	Feedback
8866	Business administration	Business administration
8867	Bullying	Bullying
8868	Joseph M. Juran	Joseph M. Juran
8869	Philip B. Crosby	Philip B. Crosby
8870	Transformational leadership	Transformational leadership
8871	Leadership style	Leadership style
8872	Team	Team
8873	Talk radio	Talk radio
8874	Authentic leadership	Authentic leadership
8875	Project management	Project management
8876	Agile management	Agile management
8877	Safety (gridiron football position)	Safety (gridiron football position)
8878	Safety culture	Safety culture
8879	Occupational safety and health	Occupational safety and health
8880	SMS	SMS
8881	Safety management system	Safety management system
8882	Business development	Business development
8883	Sales process engineering	Sales process engineering
8884	Web scraping	Web scraping
8885	Multi-level marketing	Multi-level marketing
8886	Promotion (marketing)	Promotion (marketing)
8887	Marketing strategy	Marketing strategy
8888	Digital marketing	Digital marketing
8889	Target market	Target market
8890	Marketing plan	Marketing plan
8891	Psychological pricing	Psychological pricing
8892	LinkedIn	LinkedIn
8893	Apple Inc.	Apple Inc.
8894	Lead generation	Lead generation
8895	Internet of things	Internet of things
8896	Strategic management	Strategic management
8897	SWOT analysis	SWOT analysis
8898	Consultant	Consultant
8899	Change management	Change management
8900	Strategic planning	Strategic planning
8901	Culture	Culture
8902	Tool	Tool
8903	Knowledge management	Knowledge management
8904	Small and medium-sized enterprises	Small and medium-sized enterprises
8905	Globalization	Globalization
8906	Best practice	Best practice
8907	Documentation	Documentation
8908	Mass media	Mass media
8909	Logistics	Logistics
8910	Supply chain management	Supply chain management
8911	Supply chain	Supply chain
8912	DMAIC	DMAIC
8913	Lean Six Sigma	Lean Six Sigma
8914	Annex SL	Annex SL
8915	Business performance management	Business performance management
8916	Operations management	Operations management
8917	Competitive advantage	Competitive advantage
8918	Minitab	Minitab
8919	American Society for Quality	American Society for Quality
8920	Canopus	Canopus
8921	Service (economics)	Service (economics)
8922	Service management	Service management
8923	Product lifecycle	Product lifecycle
8924	Toyota Production System	Toyota Production System
8925	Toyota	Toyota
8926	Remote work	Remote work
8927	Project Management Professional	Project Management Professional
8928	Project Management Body of Knowledge	Project Management Body of Knowledge
8929	Capital asset pricing model	Capital asset pricing model
8930	Business Process Model and Notation	Business Process Model and Notation
8931	Kanban board	Kanban board
8932	Kanban	Kanban
8933	Project management software	Project management software
8934	Scrum (rugby)	Scrum (rugby)
8935	Project	Project
8936	Pwersa ng Masang Pilipino	Pwersa ng Masang Pilipino
8937	Software development process	Software development process
8938	User story	User story
8939	Project stakeholder	Project stakeholder
8940	PgMP	PgMP
8941	Schedule (project management)	Schedule (project management)
8942	Microsoft Project	Microsoft Project
8943	Procrastination	Procrastination
8944	Emotional intelligence	Emotional intelligence
8945	Risk management	Risk management
8946	Qualitative risk analysis	Qualitative risk analysis
8947	Project risk management	Project risk management
8948	Salesforce	Salesforce
8949	PRINCE2	PRINCE2
8950	Project charter	Project charter
8951	Scope (project management)	Scope (project management)
8952	Stakeholder management	Stakeholder management
8953	Communications management	Communications management
8954	Software system	Software system
8955	Agile leadership	Agile leadership
8956	Trello	Trello
8957	Earned value management	Earned value management
8958	Project management triangle	Project management triangle
8959	Certified Associate in Project Management	Certified Associate in Project Management
8960	Copyright symbol	Copyright symbol
8961	Copyright	Copyright
8962	Public domain	Public domain
8963	Copyright infringement	Copyright infringement
8964	Author	Author
8965	Fair use	Fair use
8966	Trademark	Trademark
8967	Non-disclosure agreement	Non-disclosure agreement
8968	Confidentiality	Confidentiality
8969	Microsoft SQL Server	Microsoft SQL Server
8970	PostgreSQL	PostgreSQL
8971	SQL	SQL
8972	Dashboard (business)	Dashboard (business)
8973	Data science	Data science
8974	Data and information visualization	Data and information visualization
8975	Data set	Data set
8976	Data preparation	Data preparation
8977	Tableau Software	Tableau Software
8978	Deep learning	Deep learning
8979	Reinforcement learning	Reinforcement learning
8980	Unsupervised learning	Unsupervised learning
8981	Artificial neural network	Artificial neural network
8982	TensorFlow	TensorFlow
8983	Apache Spark	Apache Spark
8984	Neural network	Neural network
8985	Recurrent neural network	Recurrent neural network
8986	Word2vec	Word2vec
8987	Convolutional neural network	Convolutional neural network
8988	Feedforward neural network	Feedforward neural network
8989	Bayesian inference	Bayesian inference
8990	Long short-term memory	Long short-term memory
8991	Markov property	Markov property
8992	Hidden Markov model	Hidden Markov model
8993	Scala (programming language)	Scala (programming language)
8994	Kibana	Kibana
8995	Elasticsearch	Elasticsearch
8996	Business analysis	Business analysis
8997	Apache Hadoop	Apache Hadoop
8998	Hortonworks	Hortonworks
8999	Autoencoder	Autoencoder
9000	MapReduce	MapReduce
9001	Big data	Big data
9002	Computer vision	Computer vision
9003	Artificial intelligence	Artificial intelligence
9004	Ensemble learning	Ensemble learning
9005	K-means clustering	K-means clustering
9006	Pattern recognition	Pattern recognition
9007	Data mining	Data mining
9008	Apache Kafka	Apache Kafka
9009	Special Air Service	Special Air Service
9010	Requirement	Requirement
9011	Splunk	Splunk
9012	Tableau vivant	Tableau vivant
9013	Database	Database
9014	Power Pivot	Power Pivot
9015	DAX	DAX
9016	Principal component analysis	Principal component analysis
9017	Factor analysis	Factor analysis
9018	Visual Basic for Applications	Visual Basic for Applications
9019	SAS Institute	SAS Institute
9020	SAS (software)	SAS (software)
9021	SAS language	SAS language
9022	User-defined function	User-defined function
9023	SPSS	SPSS
9024	Apache	Apache
9025	Science (journal)	Science (journal)
9026	Software testing	Software testing
9027	Scenario testing	Scenario testing
9028	Test case	Test case
9029	Web analytics	Web analytics
9030	Conversion rate optimization	Conversion rate optimization
9031	Macro (computer science)	Macro (computer science)
9032	Power Query	Power Query
9033	Relational database	Relational database
9034	Business analytics	Business analytics
9035	Predictive analytics	Predictive analytics
9036	Data type	Data type
9037	Analytics	Analytics
9038	Business process modeling	Business process modeling
9039	R (programming language)	R (programming language)
9040	Time series	Time series
9041	Forecasting	Forecasting
9042	Computer programming	Computer programming
9043	Programming language	Programming language
9044	Market research	Market research
9045	Market segmentation	Market segmentation
9046	Amazon Web Services	Amazon Web Services
9047	Cloud computing	Cloud computing
9048	Data warehouse	Data warehouse
9049	Structural equation modeling	Structural equation modeling
9050	Multivariate statistics	Multivariate statistics
9051	Variance reduction	Variance reduction
9052	Monte Carlo method	Monte Carlo method
9053	Simulation	Simulation
9054	Stochastic simulation	Stochastic simulation
9055	Keras	Keras
9056	Content analysis	Content analysis
9057	Vagrant Records	Vagrant Records
9058	VirtualBox	VirtualBox
9059	Microsoft Azure	Microsoft Azure
9060	Alteryx	Alteryx
9061	Recommender system	Recommender system
9062	Collaborative filtering	Collaborative filtering
9063	Bayesian statistics	Bayesian statistics
9064	Statistical inference	Statistical inference
9065	Frequentist inference	Frequentist inference
9066	Mining	Mining
9067	Affinity analysis	Affinity analysis
9068	Text mining	Text mining
9069	Polynomial regression	Polynomial regression
9070	Requirements analysis	Requirements analysis
9071	Partial correlation	Partial correlation
9072	Correlation	Correlation
9073	Spearman's rank correlation coefficient	Spearman's rank correlation coefficient
9074	Data structure	Data structure
9075	RStudio	RStudio
9076	Prediction	Prediction
9077	Data pre-processing	Data pre-processing
9078	Outlier	Outlier
9079	MySQL	MySQL
9080	Dplyr	Dplyr
9081	Social media analytics	Social media analytics
9082	Data management	Data management
9083	Reference data	Reference data
9084	Data quality	Data quality
9085	MicroStrategy	MicroStrategy
9086	Heat map	Heat map
9087	Decision tree model	Decision tree model
9088	Decision tree	Decision tree
9089	Hierarchical clustering	Hierarchical clustering
9090	Amazon Marketplace	Amazon Marketplace
9091	Drop shipping	Drop shipping
9092	Teespring	Teespring
9093	Wholesaling	Wholesaling
9094	Poshmark	Poshmark
9095	E-commerce	E-commerce
9096	Business marketing	Business marketing
9097	Social marketing	Social marketing
9098	Bestseller	Bestseller
9099	Website	Website
9100	Mobile app	Mobile app
9101	IPhone	IPhone
9102	App Store (iOS/iPadOS)	App Store (iOS/iPadOS)
9103	Kindle Direct Publishing	Kindle Direct Publishing
9104	Arbitrage	Arbitrage
9105	Order (exchange)	Order (exchange)
9106	Computer animation	Computer animation
9107	Internet celebrity	Internet celebrity
9108	Influencer marketing	Influencer marketing
9109	Amazon Prime Video	Amazon Prime Video
9110	Skillshare	Skillshare
9111	Passive voice	Passive voice
9112	Facebook	Facebook
9113	Quora	Quora
9114	Romance novel	Romance novel
9115	Tutoring	Tutoring
9116	Online tutoring	Online tutoring
9117	University don	University don
9118	Addiction	Addiction
9119	Viral video	Viral video
9120	Teleseminars	Teleseminars
9121	Personal branding	Personal branding
9122	Brand	Brand
9123	Recruitment	Recruitment
9124	Privacy	Privacy
9125	Secretary	Secretary
9126	Personal assistant	Personal assistant
9127	Administrative assistant	Administrative assistant
9128	Human resource management	Human resource management
9129	Stress (biology)	Stress (biology)
9130	Job interview	Job interview
9131	Mentorship	Mentorship
